spk_name;gender;turn_count;total_length;spk_class;id_show
Christophe_DECHAVANNE;male;1;14.380999999999858;1;2
Kad_MERAD;male;1;9.93100000000004;1;2
Laurence_FERRARI;female;1;20.447000000000116;1;2
Catherine_NAY;female;1;16.174999999999727;1;2
Matthias_GURTLER;male;1;14.067000000000007;1;2
Jean-Pierre_ELKABBACH;male;1;16.485000000000127;1;2
Nicolas_VOLLAIRE;male;9;170.30099999999948;1;2
Olivier_FALORNI;male;1;23.653999999999996;1;2
Philippe_VANDEL;male;1;29.416999999999916;1;2
Laurence_PIEAU;female;4;155.60900000000038;1;2
unk_832;male;1;6.6229999999999905;1;2
Mohammed_KHENNICHE;male;2;13.165999999999997;1;2
unk_833;male;5;11.757000000000005;1;2
unk_834;female;2;5.8700000000000045;1;2
Gabriel_VERSINI-BULLARA;male;2;22.222999999999956;1;2
Laurent_WAUQUIEZ;male;59;348.4089999999986;1;2
Rolland_COURBIS;male;23;161.21900000000005;1;2
Sarah-Lou_COHEN;female;1;51.20899999999983;1;2
Charles_PELLEGRINI;male;10;161.24200000000064;1;2
Jacques_BOMPARD;male;12;170.1029999999996;1;2
Caroline_MECARY;female;12;178.29299999999967;1;2
Florent_VACHERET;male;1;32.101;1;2
Johanne_PORTAL;female;2;128.788;1;2
Michel_CORRIAUX;male;1;29.915000000000077;1;2
Olivier_BESANCENOT;male;1;31.182000000000016;1;2
Patrick_LECLERC;male;6;158.8180000000001;1;2
Michele_TABAROT;female;11;272.3300000000004;1;2
Latifa_IBN_ZIATEN;female;1;37.07500000000027;1;2
Stephane_LE_FOLL;male;1;21.611999999999625;1;2
Pauline_REVENAZ;female;2;62.28200000000015;1;2
Christiane_TAUBIRA;female;1;10.567000000000007;1;2
Frederic_LAGACHE;male;10;159.30500000000075;1;2
Matthieu_BONDUELLE;male;5;120.39899999999989;1;2
Alain_MARSAUD;male;6;220.64199999999983;1;2
unk_839;female;4;42.498999999999796;1;2
Jean-Pierre_GARRIGUES;male;1;12.541999999999916;1;2
Jean-Daniel_VALADE;male;1;16.993000000000393;1;2
Claire_STAROZINSKI;female;1;13.491999999999734;1;2
Caroline_LANTY;female;18;187.6560000000004;1;2
Frederic_DONNEDIEU_DE_VABRES;male;18;182.18699999999944;1;2
Fabienne_DELAHAYE;female;18;209.78300000000013;1;2
Khalil_AL-HAYA;male;2;3.5590000000001965;1;2
unk_843;male;2;3.166000000000622;1;2
Claude_BARTOLONE;male;1;1.2170000000000982;1;2
unk_844;female;1;1.4829999999997199;1;2
Louis_BURTON;male;1;28.50799999999981;1;2
Ulysse_GOSSET;male;3;165.83399999999938;1;2
Eric_STRAUMANN;male;5;126.34900000000016;1;2
Philippe_DOUCET;male;1;27.47400000000016;1;2
Marek_HALTER;male;22;245.52799999999888;1;2
Andre_PACCOU;male;4;187.53800000000047;1;2
Dominique_RIZET;male;10;198.13200000000052;1;2
