spk_name;gender;turn_count;total_length;spk_class;id_show
unk_236;male;2;10.870000000000346;1;9
unk_237;female;1;2.56899999999996;1;9
unk_238;male;1;2.0340000000001055;1;9
unk_239;female;1;1.2489999999997963;1;9
unk_240;male;4;16.57300000000032;1;9
unk_241;female;3;6.809999999999491;1;9
unk_242;male;1;4.280999999999949;1;9
unk_243;female;1;2.0210000000001855;1;9
unk_244;male;7;15.103999999999742;1;9
Patrick_ROGER;male;58;2437.031;3;9
unk_245;female;5;33.608999999999966;1;9
Peer_DE_JONG;male;22;561.3389999999999;1;9
Frederic_METTEZ;male;1;2.538000000000011;1;9
Renaud_BERNARD;male;1;92.356;1;9
Sebastien_BAER;male;4;44.201000000000136;1;9
unk_246;male;1;10.11099999999999;1;9
Isabelle_MUTAL;female;1;21.307999999999993;1;9
Jean-Claude_MANUGUERRA;male;1;13.217999999999961;1;9
unk_247;male;1;0.8849999999999909;1;9
unk_248;female;1;10.642000000000053;1;9
unk_249;male;1;2.1709999999999354;1;9
Laurent_MURAWIEC;male;42;910.1810000000005;1;9
unk_250;male;2;17.50799999999981;1;9
unk_251;male;1;20.110000000000127;1;9
unk_252;male;4;45.710999999999785;1;9
unk_253;male;3;78.19399999999996;1;9
unk_254;female;2;19.235999999999876;1;9
unk_283;female;2;2.299000000000021;1;9
Lucien_BITTERLIN;male;1;62.071;1;9
Michel_SLITINSKY;male;1;60.44599999999997;1;9
Laetitia_GAYET;female;1;43.95099999999991;1;9
unk_284;female;4;20.663000000000125;1;9
unk_285;male;3;5.921999999999912;1;9
unk_286;male;2;3.518000000000029;1;9
unk_287;female;1;2.0579999999999927;1;9
unk_288;female;1;20.251999999999953;1;9
unk_289;female;1;5.477000000000089;1;9
unk_290;female;2;3.663000000000011;1;9
unk_291;female;1;0.8330000000000837;1;9
unk_292;female;1;4.967999999999847;1;9
unk_293;female;2;10.391999999999598;1;9
Francoise_PASSERA;female;1;58.189000000000306;1;9
Pierre_TAMBOURIN;male;1;43.710000000000036;1;9
unk_294;male;2;6.83600000000024;1;9
unk_295;male;1;4.852999999999611;1;9
unk_296;male;2;22.024000000000342;1;9
unk_297;female;1;2.231999999999971;1;9
unk_298;female;2;20.7170000000001;1;9
unk_299;female;1;14.690999999999804;1;9
unk_300;male;1;2.9100000000003092;1;9
unk_301;male;1;3.58199999999988;1;9
unk_302;female;2;24.255999999999858;1;9
Christian_BRUNET;male;2;35.94999999999982;1;9
unk_303;female;1;1.2020000000002256;1;9
unk_304;female;1;1.5509999999999309;1;9
unk_305;NA;1;2.5960000000000036;1;9
unk_306;male;1;2.643000000000029;1;9
unk_307;female;1;14.764999999999873;1;9
unk_308;male;6;10.271000000000186;1;9
unk_309;female;5;9.782999999999902;1;9
unk_310;female;3;7.53099999999975;1;9
Frederic_DOMONT;male;1;77.27200000000002;1;9
Frederic_GRANDCOLAS;male;1;39.289999999999964;1;9
unk_311;female;1;59.11500000000001;1;9
unk_312;female;4;20.91500000000019;1;9
unk_313;male;3;11.263999999999783;1;9
unk_314;female;1;5.501999999999953;1;9
unk_315;male;1;2.3400000000001455;1;9
unk_316;female;1;17.833000000000084;1;9
unk_317;female;1;12.945999999999913;1;9
unk_318;male;1;35.097999999999956;1;9
unk_319;male;3;31.78399999999965;1;9
unk_320;male;1;23.720000000000255;1;9
unk_321;male;2;35.902000000000044;1;9
unk_322;male;1;42.070000000000164;1;9
unk_323;male;1;40.38999999999987;1;9
unk_342;female;2;2.3010000000001725;1;9
Jan_TOMBINSKI;male;1;25.12700000000001;1;9
unk_343;female;2;17.78400000000005;1;9
unk_344;female;1;18.20500000000004;1;9
Bernard_JULIEN;male;1;47.298;1;9
unk_345;NA;1;2.6970000000000027;1;9
unk_346;female;1;4.382000000000062;1;9
unk_347;male;1;13.092999999999961;1;9
unk_348;female;1;5.382000000000062;1;9
unk_349;female;2;3.227000000000089;1;9
unk_350;female;1;1.0480000000000018;1;9
unk_351;female;1;4.963999999999942;1;9
unk_352;male;6;15.229000000000042;1;9
unk_353;female;2;11.341999999999643;1;9
Stephane_BERTHOMET;male;1;35.710999999999785;1;9
unk_354;male;2;5.487999999999829;1;9
unk_355;female;1;1.3540000000002692;1;9
unk_356;female;1;1.7989999999999782;1;9
unk_357;female;1;6.056999999999789;1;9
unk_358;female;1;29.83100000000013;1;9
unk_359;male;1;18.740999999999985;1;9
unk_360;female;1;18.621000000000095;1;9
unk_361;female;1;2.1660000000001673;1;9
unk_362;male;6;9.835999999999785;1;9
unk_363;female;5;10.195000000000164;1;9
unk_364;female;1;1.2269999999998618;1;9
unk_365;male;4;16.491999999999734;1;9
unk_366;female;3;6.791000000000167;1;9
unk_367;male;1;4.387000000000171;1;9
unk_368;female;1;2.0459999999998217;1;9
unk_369;female;3;5.192000000000149;1;9
Nicolas_ALFONSI;male;1;48.75400000000002;1;9
Isabelle_ADJANI;female;1;63.30200000000002;1;9
unk_370;female;1;20.331999999999994;1;9
Petr_JANYSKA;male;24;731.5529999999999;1;9
unk_371;male;1;49.677000000000135;1;9
unk_372;male;1;33.278999999999996;1;9
unk_373;male;1;24.478000000000065;1;9
Jean-Jacques_BERNARD;male;2;9.137;1;9
unk_404;female;2;2.367000000000033;1;9
Michel_COOL;male;1;45.12399999999997;1;9
Anne-Laure_DAGNET;female;1;53.43099999999998;1;9
unk_405;male;1;56.033000000000015;1;9
unk_406;female;1;6.745999999999981;1;9
unk_407;male;1;7.16700000000003;1;9
unk_408;female;1;5.8250000000000455;1;9
unk_409;female;1;3.366999999999962;1;9
unk_410;female;4;17.897000000000048;1;9
unk_411;male;3;6.942000000000007;1;9
unk_412;male;1;4.301000000000045;1;9
unk_413;female;1;2.01400000000001;1;9
unk_414;female;1;2.326000000000022;1;9
unk_415;female;1;2.1380000000000337;1;9
unk_416;female;2;3.1289999999999054;1;9
unk_417;female;1;1.0239999999998872;1;9
unk_418;female;1;4.986000000000104;1;9
unk_419;female;2;10.60499999999979;1;9
Maryse_MECASSI;female;1;50.488000000000056;1;9
Romain_AUZUI;male;2;104.99700000000007;1;9
Germain_TREILLE;male;2;138.01200000000017;1;9
Manuel_RUFFEZ;male;4;42.29900000000043;1;9
unk_420;male;2;33.26299999999992;1;9
Michel_FIZE;male;1;18.717999999999847;1;9
Charlotte_BRUN;female;1;27.592999999999847;1;9
unk_421;female;1;4.943000000000211;1;9
unk_422;male;1;4.91399999999976;1;9
unk_423;male;3;22.041000000000167;1;9
unk_424;NA;1;2.800000000000182;1;9
unk_425;male;1;2.6549999999997453;1;9
unk_426;female;1;14.414000000000215;1;9
unk_427;female;3;4.449999999999832;1;9
Marc_GENTILINI;male;1;56.81099999999998;1;9
Marie-Claude_KERVELLA;female;1;45.22300000000007;1;9
Denis_SMIRO;male;1;49.45900000000006;1;9
Bernard_TAPIE;male;3;44.9129999999999;1;9
unk_428;female;4;20.374999999999886;1;9
unk_429;male;3;6.389000000000124;1;9
unk_430;female;1;3.4700000000000273;1;9
unk_431;female;1;2.100999999999999;1;9
Olivier_DE_BERRANGER;male;19;737.6909999999996;1;9
unk_432;female;1;5.298000000000002;1;9
unk_433;female;1;51.82099999999991;1;9
unk_434;male;1;21.84999999999991;1;9
unk_435;male;1;18.059999999999945;1;9
unk_436;male;2;98.47600000000011;1;9
unk_437;female;2;119.25600000000031;1;9
unk_488;female;2;2.0949999999998568;1;9
Veronique_JULIA;female;6;166.50000000000003;1;9
Francoise_BRIE;female;1;55.10600000000002;1;9
Claude_GOASGUEN;male;2;33.745000000000005;1;9
Jacques_SICHERMAN;male;1;46.5920000000001;1;9
Thibaud_VINCENT;male;5;43.312000000000126;1;9
unk_489;male;3;38.98299999999995;1;9
unk_490;female;1;5.366999999999962;1;9
unk_491;male;1;2.80600000000004;1;9
unk_492;male;1;3.8840000000000146;1;9
unk_493;female;1;12.673999999999978;1;9
unk_494;male;1;21.97199999999998;1;9
unk_495;female;1;7.339999999999918;1;9
unk_496;female;1;2.0459999999999354;1;9
unk_497;female;1;1.9939999999999145;1;9
unk_498;female;2;3.0450000000000728;1;9
unk_499;female;1;0.9939999999999145;1;9
unk_500;female;1;4.966000000000122;1;9
unk_501;female;2;10.931000000000267;1;9
Marc_LEDIG;male;1;56.00800000000004;1;9
Bakhtiar_AMIN;male;1;60.24399999999969;1;9
unk_502;female;1;2.719000000000051;1;9
unk_503;male;1;3.0149999999998727;1;9
unk_504;male;1;21.30099999999993;1;9
unk_505;male;1;8.865000000000236;1;9
unk_506;male;2;4.4220000000000255;1;9
unk_507;female;1;1.7390000000000327;1;9
unk_508;female;2;3.4089999999996508;1;9
unk_509;male;2;3.461999999999989;1;9
unk_510;male;2;10.121000000000095;1;9
unk_511;female;1;2.451000000000022;1;9
unk_512;male;1;2.0790000000001783;1;9
unk_513;female;2;2.3350000000000364;1;9
Vanessa_DESCOURAUX;female;9;49.473000000000866;1;9
unk_514;female;1;9.186999999999898;1;9
unk_515;male;1;15.44900000000007;1;9
unk_516;female;2;9.851000000000113;1;9
unk_517;female;1;1.5909999999998945;1;9
unk_518;female;1;5.826000000000022;1;9
unk_519;female;1;4.367999999999938;1;9
unk_520;male;2;16.121999999999844;1;9
unk_521;male;1;9.872999999999593;1;9
Hugues_RIMAUD;male;2;26.504999999999654;1;9
unk_522;female;1;1.2000000000002728;1;9
unk_523;female;1;1.5239999999998872;1;9
unk_524;male;6;10.02200000000039;1;9
unk_525;female;5;10.08199999999988;1;9
unk_526;female;4;3.662999999999812;1;9
Jacques_PREVOST;male;1;67.255;1;9
unk_527;male;2;42.75199999999995;1;9
unk_528;male;1;22.850000000000023;1;9
unk_529;female;1;2.2799999999999727;1;9
Laetitia_CHARBONNEL;female;4;27.026000000000067;1;9
unk_530;female;2;12.586999999999989;1;9
unk_531;female;1;10.402000000000044;1;9
unk_532;female;1;5.634999999999991;1;9
unk_566;female;2;1.7930000000000632;1;9
unk_567;female;1;18.659999999999997;1;9
Christian_RUIZ;male;1;37.84699999999998;1;9
Denis_TILLINAC;male;1;16.063000000000102;1;9
unk_568;female;2;1.818000000000211;1;9
Dominique_DE_VILLEPIN;male;23;1003.9670000000003;1;9
unk_569;female;1;6.870000000000118;1;9
Gilles_SCHNEIDER;male;1;52.495000000000346;1;9
unk_570;female;2;20.01800000000003;1;9
unk_571;male;2;37.435999999999694;1;9
unk_572;male;2;13.380999999999403;1;9
unk_573;male;1;30.0920000000001;1;9
unk_580;male;1;3.971;1;9
Delphine_SIMON;female;16;251.91600000000017;1;9
unk_581;female;1;0.9260000000000019;1;9
Jean-Michel_HIBON;male;2;37.59699999999998;1;9
Francoise_DEGOIS;female;3;196.98700000000008;1;9
Manuel_VALLS;male;6;252.07100000000003;1;9
Marc_CREPIN;male;9;94.27900000000022;1;9
unk_582;female;1;3.0240000000001146;1;9
Marie-Elise_WELSH;female;1;60.327999999999975;1;9
Marie-Sophie_DESAULLE;female;1;40.902000000000044;1;9
Alain_SERRIE;male;5;193.3030000000001;1;9
Jerome_SAVARY;male;1;50.721000000000004;1;9
unk_583;female;3;4.629000000000133;1;9
Yann_ARTHUS-BERTRAND;male;1;18.354000000000042;1;9
Beatrice_CERETTI;female;12;385.7299999999991;1;9
Stanislas_NORDEY;male;13;366.89400000000023;1;9
Grzegorz_ROSINSKI;male;25;401.3319999999999;1;9
unk_584;female;4;63.978000000000065;1;9
unk_636;male;2;5.936999999999998;1;9
Mickael_THEBAULT;male;75;1546.077999999999;4;9
unk_637;female;2;2.201999999999998;1;9
Francoise_NICOLAS;female;2;56.07499999999999;1;9
Imad_LAHOUD;male;5;40.007000000000176;1;9
Christine_LAGARDE;female;3;71.995;1;9
Didier_MIGAUD;male;1;19.928999999999974;1;9
Olivier_GUILLARD;male;1;60.863000000000056;1;9
Jean-Michel_COSTES;male;1;60.69099999999992;1;9
Franck_RIBOUD;male;4;53.59699999999998;1;9
Alexandra_BENSAID;female;1;3.298999999999978;1;9
unk_640;male;1;3.497;1;9
unk_638;NA;2;2.1110000000000184;1;9
Henri_EMMANUELLI;male;1;30.424999999999955;1;9
Yves_JEGO;male;2;56.24300000000005;1;9
Corinne_FUGLER;female;5;39.214999999999975;1;9
Wallerand_DE_SAINT-JUST;male;1;11.46999999999997;1;9
Jules-Jean_VIALLE;male;1;9.409000000000049;1;9
Elisabeth_VALLEE;female;2;10.601999999999975;1;9
Mohamed_BOUROKBA;male;2;47.82800000000003;1;9
Eric_DE_LAVARENE;male;1;60.24700000000007;1;9
Brice_HORTEFEUX;male;1;43.488000000000056;1;9
Thor_HUSHOVD;male;1;13.739000000000033;1;9
Remy_DI_GREGORIO;male;1;12.072000000000116;1;9
unk_639;male;1;63.63000000000011;1;9
unk_641;NA;1;3.605000000000004;1;9
unk_642;female;2;2.5009999999999764;1;9
unk_643;male;1;3.3660000000000423;1;9
Andre_DULAIT;male;1;41.25999999999999;1;9
Jean-Francois_AQUILI;male;2;97.66000000000003;1;9
Gaetan_GORCE;male;1;55.27600000000007;1;9
Marine_CHAILLOUX;female;6;61.872000000000185;1;9
Waris_DIRIE;female;4;10.378999999999905;1;9
George_BUSH;male;8;13.87399999999991;1;9
Christophe_PRIOU;male;1;46.35000000000002;1;9
Bertrand_MERLETTE;male;1;56.969000000000165;1;9
Caroline_LANGLOIS;female;3;34.39200000000005;1;9
unk_644;male;1;11.326999999999998;1;9
Christine_LAUGIER;female;1;9.295000000000073;1;9
unk_645;male;2;22.949000000000296;1;9
unk_646;male;1;1.274;1;9
unk_647;female;1;2.185;1;9
unk_648;male;1;14.017;1;9
unk_649;male;1;7.805000000000003;1;9
Patrick_BALKANY;male;25;267.6140000000002;1;9
Marie-Claude_BONNEVILLE;female;36;276.54284567200034;1;9
Alex_TURK;male;12;273.5137447100001;1;9
unk_659;female;7;19.161000000000115;1;9
unk_660;male;1;1.4560000000000004;1;9
unk_650;male;2;50.72900000000001;1;9
Dominique_VAUCY;male;28;499.62700000000075;1;9
Arnaud_DE_BLAUWE;male;15;431.0219999999996;1;9
Andre_LONGUET_DES_DIGUERES;male;6;325.2130000000001;1;9
unk_651;female;1;50.591999999999985;1;9
unk_652;male;1;61.52800000000002;1;9
unk_653;female;2;26.662000000000035;1;9
unk_654;female;2;58.24000000000024;1;9
unk_655;female;6;82.57600000000002;1;9
unk_656;female;2;110.90999999999985;1;9
unk_657;male;3;19.812999999999874;1;9
unk_658;male;4;32.36900000000014;1;9
unk_663;male;2;4.7829999999999995;1;9
Martin_HIRSCH;male;3;60.31599999999992;1;9
unk_661;female;3;2.9659999999999798;1;9
Olivier_BOST;male;3;17.80000000000001;1;9
unk_662;female;3;3.2849999999999966;1;9
unk_665;male;1;2.5819999999999936;1;9
unk_666;female;1;0.5409999999999968;1;9
Sarah_GHIBAUDO;female;1;83.411;1;9
Laurence_PARISOT;female;1;54.14699999999999;1;9
Ludovic_FAUX;male;3;37.42199999999997;1;9
Benoit_COLOMBAT;male;2;116.3789999999999;1;9
Pascal_CHAMPVERT;male;5;47.399;1;9
Stephane_IGLESIS;male;3;32.49899999999991;1;9
Patrick_TIMBARD;male;1;16.52500000000009;1;9
Michel_LASSERE;male;1;20.66599999999994;1;9
unk_664;female;1;4.461999999999989;1;9
unk_667;male;1;3.8640000000000327;1;9
unk_668;male;2;1.8379999999999996;1;9
Jean-Yves_MANO;male;2;73.93;1;9
Chantal_HEROUARD;female;3;56.23199999999994;1;9
unk_669;female;6;5.208999999999946;1;9
Jean-Paul_BOLUFER;male;1;58.40100000000001;1;9
Eric_VALMIR;male;2;10.524000000000001;1;9
Cardinal_RUINI;male;3;13.724999999999966;1;9
Nathalie_WENTZ;female;1;63.71499999999992;1;9
Emmanuelle_DAVIET;female;3;61.976999999999975;1;9
Charlotte_DEKEYSER;female;2;17.03800000000001;1;9
Christine_SIMEONE;female;1;76.702;1;9
Annie_BAGLIN;female;2;15.905999999999949;1;9
Magali_DELEUIL;female;1;22.28099999999995;1;9
unk_670;female;1;4.433999999999969;1;9
unk_671;male;1;2.014;1;9
Philippe_POUSSINET;male;2;56.24400000000003;1;9
Olivier_PASTRE;male;2;75.09699999999991;1;9
Genenievre_DE_FONTENAY;female;4;50.9229999999999;1;9
unk_672;female;3;6.849000000000046;1;9
Valerie_CROVA;female;3;110.73900000000003;1;9
Sonia_GHEZALI;female;3;21.311000000000092;1;9
Denis_BAUPIN;male;2;18.88799999999992;1;9
Jean-Claude_AMARA;male;3;53.03500000000008;1;9
Alain_LIPIETZ;male;1;34.97000000000003;1;9
Jean-Michel_AULAS;male;5;31.202999999999975;1;9
Christophe_VINCENT;male;1;7.682999999999993;1;9
Jules_LAVIE;male;2;3.563000000000102;1;9
Claire_CARTIER;female;2;5.853;1;9
Isabelle_GIORDANO;female;193;1600.2579999999996;4;9
Philippe_RABUT;male;41;548.1929999999992;1;9
Paul_PHILIPPOT;male;22;267.2889999999997;1;9
David_RODRIGUEZ;male;22;229.27900000000045;1;9
Riwane_VAILLANT;female;10;137.03500000000003;1;9
Yvan_MARZOLF;male;6;81.20799999999917;1;9
Daniel_ROSENBLUM;male;6;130.52100000000019;1;9
Maria_MALAGARDIS;female;44;544.2630000000001;1;9
Caroline_GLORION;female;13;336.36900000000026;1;9
Sonia_DEVILLERS;female;19;354.6600000000003;1;9
Aurelie_SFEZ;female;16;135.5650000000005;1;9
Antoine_LY;male;10;97.2160000000008;1;9
Nina_BEN-AMI;female;35;517.563;1;9
Hind_KHOURY;female;12;439.89099999999996;1;9
Christian_CHESNOT;male;5;36.577000000000226;1;9
Claude_GUIBAL;female;3;160.61900000000014;1;9
